plot,habitat,ranch,bdffp_reserve_no,ha_id_number,tag_number,x,y,year
Florestal-CF,CF,EST,1301,7144,1476,10,2.1,2009
Florestal-CF,CF,EST,1301,7146,1478,9.4,3.1,2009
Florestal-CF,CF,EST,1301,7149,1481,7.2,8.2,2009
Florestal-CF,CF,EST,1301,7151,1483,8,9.5,2009
Florestal-CF,CF,EST,1301,7152,1484,0.9,0.1,2009
Florestal-CF,CF,EST,1301,7154,1486,4.1,5.4,2009
Florestal-CF,CF,EST,1301,7155,1487,8.7,7.5,2009
Florestal-CF,CF,EST,1301,7156,1488,8.6,6.4,2009
Florestal-CF,CF,EST,1301,7158,1490,8.3,2.7,2009
Florestal-CF,CF,EST,1301,7161,1493,1.2,5.1,2009
Florestal-CF,CF,EST,1301,7162,1495,1.4,6.3,2009
Florestal-CF,CF,EST,1301,7169,1504,4.4,0.4,2009
Florestal-CF,CF,EST,1301,7170,1505,5,9,2009
Florestal-CF,CF,EST,1301,7171,1506,2.9,9,2009
Florestal-CF,CF,EST,1301,7175,1510,0.3,8.9,2009
Florestal-CF,CF,EST,1301,7190,1525,2.8,8,2009
Florestal-CF,CF,EST,1301,7194,1529,5.2,2.9,2009
2107,1-ha,DIM,2107,72,76,0.8,2.6,2009
Florestal-CF,CF,EST,1301,7201,1536,8.9,0.2,2009
Florestal-CF,CF,EST,1301,7202,1537,7.1,9.5,2009
Florestal-CF,CF,EST,1301,7205,1540,5.22,9.86,2009
Florestal-CF,CF,EST,1301,7207,1542,0.9,7.5,2009
Florestal-CF,CF,EST,1301,7213,1548,4.5,3.9,2009
Florestal-CF,CF,EST,1301,7216,1551,9.6,3.5,2009
Florestal-CF,CF,EST,1301,7220,1555,5.2,4.3,2009
Florestal-CF,CF,EST,1301,7221,1556,6.9,7.2,2009
Florestal-CF,CF,EST,1301,7222,1557,9.55,6.2,2009
Florestal-CF,CF,EST,1301,7223,1558,6.8,5.8,2009
Florestal-CF,CF,EST,1301,7226,1561,1.3,9.1,2009
Florestal-CF,CF,EST,1301,7231,1566,6.4,6.6,2009
Florestal-CF,CF,EST,1301,7232,1567,8.9,6.3,2009
Florestal-CF,CF,EST,1301,7233,1568,4.2,9.7,2009
Florestal-CF,CF,EST,1301,7234,1569,4.5,0.4,2009
Florestal-CF,CF,EST,1301,7235,1570,8.2,9.9,2009
Florestal-CF,CF,EST,1301,7237,1572,1.4,0.4,2009
Florestal-CF,CF,EST,1301,7239,1574,3.8,3.5,2009
Florestal-CF,CF,EST,1301,7241,1576,4.3,0.03,2009
Florestal-CF,CF,EST,1301,7243,1578,2.5,3.4,2009
Florestal-CF,CF,EST,1301,7244,1579,1.7,6.6,2009
Florestal-CF,CF,EST,1301,7245,1580,1.4,1,2009
Florestal-CF,CF,EST,1301,7246,1581,9.2,0.8,2009
Florestal-CF,CF,EST,1301,7248,1583,0.1,5.5,2009
Florestal-CF,CF,EST,1301,7249,1584,6.1,2.3,2009
Florestal-CF,CF,EST,1301,7251,1586,5.25,4.2,2009
Florestal-CF,CF,EST,1301,7252,1587,5.75,4.2,2009
Florestal-CF,CF,EST,1301,7254,1589,1.5,6.5,2009
Florestal-CF,CF,EST,1301,7256,1591,1.58,6.5,2009
Florestal-CF,CF,EST,1301,7257,1592,8.75,9.25,2009
Florestal-CF,CF,EST,1301,7258,1593,8.3,8.1,2009
Florestal-CF,CF,EST,1301,7259,1594,7.72,7.35,2009
Florestal-CF,CF,EST,1301,7260,1595,6.6,2.2,2009
Florestal-CF,CF,EST,1301,7261,1596,7.25,5.45,2009
Florestal-CF,CF,EST,1301,7262,1597,4.37,0.15,2009
Florestal-CF,CF,EST,1301,7263,1598,3,7.95,2009
Florestal-CF,CF,EST,1301,7264,1599,5.75,3.28,2009
Florestal-CF,CF,EST,1301,7265,1600,7.58,4.45,2009
Florestal-CF,CF,EST,1301,7267,1902,4,4,2009
Florestal-CF,CF,EST,1301,7269,1904,8.05,9.4,2009
Florestal-CF,CF,EST,1301,7270,1905,7.8,8.3,2009
Florestal-CF,CF,EST,1301,7271,1906,4.6,2.55,2009
Florestal-CF,CF,EST,1301,7272,1907,4.8,4.67,2009
Florestal-CF,CF,EST,1301,7273,1908,9.56,7.3,2009
Florestal-CF,CF,EST,1301,7274,1909,1.8,1.39,2009
Florestal-CF,CF,EST,1301,7275,1910,4.5,3.66,2009
Florestal-CF,CF,EST,1301,7276,1911,7,3.35,2009
Florestal-CF,CF,EST,1301,7277,1913,3,0.95,2009
Florestal-CF,CF,EST,1301,7278,1914,6.3,2.9,2009
Florestal-CF,CF,EST,1301,7280,1916,8.4,0.45,2009
Florestal-CF,CF,EST,1301,7281,1917,8.8,5.5,2009
Florestal-CF,CF,EST,1301,7282,1918,7.1,3.15,2009
Florestal-CF,CF,EST,1301,7283,1919,0.8,7.6,2009
Florestal-CF,CF,EST,1301,7284,1920,0.4,7.9,2009
Florestal-CF,CF,EST,1301,7285,1921,3,0.26,2009
Florestal-CF,CF,EST,1301,7286,1922,4.4,3.8,2009
Florestal-CF,CF,EST,1301,7287,1923,7.25,0.9,2009
Florestal-CF,CF,EST,1301,7288,1924,7.2,9.75,2009
Florestal-CF,CF,EST,1301,7289,1925,5.2,1.15,2009
Florestal-CF,CF,EST,1301,7290,1926,8.2,4.8,2009
Florestal-CF,CF,EST,1301,7291,1927,3.9,8.9,2009
Florestal-CF,CF,EST,1301,7292,1928,5.7,6.8,2009
Florestal-CF,CF,EST,1301,7293,1929,4.4,0.91,2009
Florestal-CF,CF,EST,1301,7294,1930,5,0.88,2009
Florestal-CF,CF,EST,1301,7295,1931,2.26,0.1,2009
Florestal-CF,CF,EST,1301,7297,1933,0.6,9.14,2009
Florestal-CF,CF,EST,1301,7298,1934,3.1,2.07,2009
Florestal-CF,CF,EST,1301,7299,1935,0.8,7,2009
2107,1-ha,DIM,2107,73,77,1,4.2,2009
Florestal-CF,CF,EST,1301,7300,1936,6.8,3.45,2009
Florestal-CF,CF,EST,1301,7301,1937,7.85,1.12,2009
Florestal-CF,CF,EST,1301,7302,1938,7.9,1.4,2009
Florestal-CF,CF,EST,1301,7303,1939,0.35,3.32,2009
Florestal-CF,CF,EST,1301,7304,1940,0.7,0.15,2009
Florestal-CF,CF,EST,1301,7305,1941,1.27,9.7,2009
Florestal-CF,CF,EST,1301,7306,1942,4.1,4.7,2009
Florestal-CF,CF,EST,1301,7307,1943,3.6,3.73,2009
Florestal-CF,CF,EST,1301,7308,1944,3.62,3.45,2009
Florestal-CF,CF,EST,1301,7309,1945,2,1.62,2009
Florestal-CF,CF,EST,1301,7310,1946,0.65,1.13,2009
Florestal-CF,CF,EST,1301,7311,1947,0.7,1,2009
Florestal-CF,CF,EST,1301,7312,1948,2.62,5.25,2009
Florestal-CF,CF,EST,1301,7313,1949,2.1,8.4,2009
Florestal-CF,CF,EST,1301,7314,1950,2.15,3.2,2009
Florestal-CF,CF,EST,1301,7315,1951,1.51,1.86,2009
Florestal-CF,CF,EST,1301,7316,1952,7.45,6.6,2009
Florestal-CF,CF,EST,1301,7317,1953,7.8,6.85,2009
Florestal-CF,CF,EST,1301,7318,1954,8.65,4.87,2009
Florestal-CF,CF,EST,1301,7321,1957,2.64,0.18,2009
Florestal-CF,CF,EST,1301,7322,1958,4.35,3.95,2009
Florestal-CF,CF,EST,1301,7323,1959,2.48,0.29,2009
Florestal-CF,CF,EST,1301,7324,1960,5.8,6.62,2009
Florestal-CF,CF,EST,1301,7325,1961,1.18,7.65,2009
Florestal-CF,CF,EST,1301,7326,1962,6.5,8.4,2009
Florestal-CF,CF,EST,1301,7327,1963,0.34,2.39,2009
Florestal-CF,CF,EST,1301,7328,1964,7.9,4.34,2009
Florestal-CF,CF,EST,1301,7329,1965,7.2,2.85,2009
Florestal-CF,CF,EST,1301,7330,1966,1.2,9.2,2009
Florestal-CF,CF,EST,1301,7331,1967,0.4,0.85,2009
Florestal-CF,CF,EST,1301,7332,1968,6.96,8.97,2009
Florestal-CF,CF,EST,1301,7333,1969,0.65,3.94,2009
Florestal-CF,CF,EST,1301,7334,1969,0.66,4.05,2009
Florestal-CF,CF,EST,1301,7335,1970,3.69,6.56,2009
Florestal-CF,CF,EST,1301,7336,1971,4.36,7.76,2009
Florestal-CF,CF,EST,1301,7337,1972,4.9,5.65,2009
Florestal-CF,CF,EST,1301,7338,1973,5.23,5.32,2009
Florestal-CF,CF,EST,1301,7339,1974,6.3,3.45,2009
Florestal-CF,CF,EST,1301,7340,1975,3.65,8.9,2009
Florestal-CF,CF,EST,1301,7341,1976,4.4,3.5,2009
Florestal-CF,CF,EST,1301,7342,1977,3.81,5.9,2009
Florestal-CF,CF,EST,1301,7343,1978,5.35,9.95,2009
Florestal-CF,CF,EST,1301,7344,1979,4.58,6.4,2009
Florestal-CF,CF,EST,1301,7345,1980,1.1,9.5,2009
Florestal-CF,CF,EST,1301,7346,1981,5.5,3.6,2009
Florestal-CF,CF,EST,1301,7349,1984,2.6,0.45,2009
Florestal-CF,CF,EST,1301,7350,1985,2.8,1.29,2009
Florestal-CF,CF,EST,1301,7351,1986,0.7,0.1,2009
Florestal-CF,CF,EST,1301,7354,1989,1.4,2.1,2009
Florestal-CF,CF,EST,1301,7355,1990,0.35,2.55,2009
Florestal-CF,CF,EST,1301,7356,1991,5.8,0.3,2009
Florestal-CF,CF,EST,1301,7357,1992,8.1,5.3,2009
Florestal-CF,CF,EST,1301,7358,1993,0.65,7.9,2009
Florestal-CF,CF,EST,1301,7359,1994,1.26,6,2009
Florestal-CF,CF,EST,1301,7360,1995,1.85,6.5,2009
Florestal-CF,CF,EST,1301,7361,1996,1.95,6.8,2009
Florestal-CF,CF,EST,1301,7362,1997,2.9,5.25,2009
Florestal-CF,CF,EST,1301,7363,1998,1.54,4.36,2009
Florestal-CF,CF,EST,1301,7364,1999,5.8,5.5,2009
Florestal-CF,CF,EST,1301,7365,2000,3.4,1.17,2009
Florestal-CF,CF,EST,1301,7366,2180,6.3,2.8,2009
PortoAlegre-CF,CF,PAL,none,7367,1,8.1,1.8,2009
PortoAlegre-CF,CF,PAL,none,7368,3,7.3,4,2009
PortoAlegre-CF,CF,PAL,none,7369,4,1.4,5.5,2009
PortoAlegre-CF,CF,PAL,none,7371,6,1.3,7,2009
PortoAlegre-CF,CF,PAL,none,7372,7,6.1,0.1,2009
PortoAlegre-CF,CF,PAL,none,7373,8,6.9,2.63,2009
PortoAlegre-CF,CF,PAL,none,7374,9,2.2,8.9,2009
PortoAlegre-CF,CF,PAL,none,7375,10,4.9,4.8,2009
PortoAlegre-CF,CF,PAL,none,7383,19,1.4,1.8,2009
PortoAlegre-CF,CF,PAL,none,7386,22,1.8,0.1,2009
PortoAlegre-CF,CF,PAL,none,7388,24,1.7,6.1,2009
PortoAlegre-CF,CF,PAL,none,7390,26,1,0.8,2009
PortoAlegre-CF,CF,PAL,none,7392,28,3.9,6.8,2009
PortoAlegre-CF,CF,PAL,none,7393,29,2.2,2.7,2009
PortoAlegre-CF,CF,PAL,none,7395,32,6.8,7.1,2009
PortoAlegre-CF,CF,PAL,none,7396,33,2.6,4.8,2009
PortoAlegre-CF,CF,PAL,none,7398,35,7.6,4.2,2009
PortoAlegre-CF,CF,PAL,none,7400,37,3.6,8.9,2009
PortoAlegre-CF,CF,PAL,none,7401,38,1.3,8,2009
PortoAlegre-CF,CF,PAL,none,7405,42,2.1,1.5,2009
PortoAlegre-CF,CF,PAL,none,7407,44,0.8,2.3,2009
PortoAlegre-CF,CF,PAL,none,7408,45,4.6,0.1,2009
PortoAlegre-CF,CF,PAL,none,7412,49,4.6,2,2009
PortoAlegre-CF,CF,PAL,none,7414,51,0.1,2.2,2009
PortoAlegre-CF,CF,PAL,none,7415,52,1,1.3,2009
PortoAlegre-CF,CF,PAL,none,7417,54,8.6,4.4,2009
PortoAlegre-CF,CF,PAL,none,7418,55,7.4,2.5,2009
PortoAlegre-CF,CF,PAL,none,7419,56,5.1,8,2009
PortoAlegre-CF,CF,PAL,none,7420,57,7.8,9.1,2009
PortoAlegre-CF,CF,PAL,none,7421,59,2.4,2,2009
PortoAlegre-CF,CF,PAL,none,7425,63,5.2,3.4,2009
PortoAlegre-CF,CF,PAL,none,7426,64,0.9,6.9,2009
PortoAlegre-CF,CF,PAL,none,7427,65,6.8,9.8,2009
PortoAlegre-CF,CF,PAL,none,7428,66,2.5,5.8,2009
PortoAlegre-CF,CF,PAL,none,7429,67,1.7,2.1,2009
PortoAlegre-CF,CF,PAL,none,7430,68,6.2,2.2,2009
PortoAlegre-CF,CF,PAL,none,7431,69,6.1,9,2009
PortoAlegre-CF,CF,PAL,none,7434,72,6.3,9,2009
PortoAlegre-CF,CF,PAL,none,7435,73,9,3.3,2009
PortoAlegre-CF,CF,PAL,none,7437,76,7.9,4.5,2009
PortoAlegre-CF,CF,PAL,none,7439,78,0.6,8.2,2009
PortoAlegre-CF,CF,PAL,none,7440,79,2.5,9.8,2009
PortoAlegre-CF,CF,PAL,none,7446,86,0.9,1.3,2009
PortoAlegre-CF,CF,PAL,none,7447,87,2.6,1.4,2009
PortoAlegre-CF,CF,PAL,none,7448,88,3.7,6.8,2009
PortoAlegre-CF,CF,PAL,none,7453,93,4.1,8.8,2009
PortoAlegre-CF,CF,PAL,none,7454,94,4,9,2009
PortoAlegre-CF,CF,PAL,none,7456,96,7.1,1.4,2009
PortoAlegre-CF,CF,PAL,none,7457,97,3.6,4.1,2009
PortoAlegre-CF,CF,PAL,none,7458,98,2,1.2,2009
PortoAlegre-CF,CF,PAL,none,7460,100,7.8,6.7,2009
PortoAlegre-CF,CF,PAL,none,7461,101,4.9,6.7,2009
PortoAlegre-CF,CF,PAL,none,7464,104,1.1,7.1,2009
PortoAlegre-CF,CF,PAL,none,7465,105,9.3,0.2,2009
PortoAlegre-CF,CF,PAL,none,7466,106,4.7,2.2,2009
PortoAlegre-CF,CF,PAL,none,7467,107,7.5,4,2009
PortoAlegre-CF,CF,PAL,none,7469,109,1.2,4.5,2009
PortoAlegre-CF,CF,PAL,none,7472,112,0.2,6.7,2009
PortoAlegre-CF,CF,PAL,none,7475,115,6.6,3.3,2009
PortoAlegre-CF,CF,PAL,none,7476,116,5.1,1.3,2009
PortoAlegre-CF,CF,PAL,none,7478,118,5.2,0,2009
PortoAlegre-CF,CF,PAL,none,7482,123,1.06,7.25,2009
PortoAlegre-CF,CF,PAL,none,7485,126,8,4.3,2009
PortoAlegre-CF,CF,PAL,none,7486,127,6.9,4.8,2009
PortoAlegre-CF,CF,PAL,none,7487,129,1.1,5,2009
PortoAlegre-CF,CF,PAL,none,7489,131,6.9,9.2,2009
PortoAlegre-CF,CF,PAL,none,7491,133,7.6,0.3,2009
PortoAlegre-CF,CF,PAL,none,7492,134,0.6,2,2009
PortoAlegre-CF,CF,PAL,none,7493,135,8.3,3.4,2009
2107,1-ha,DIM,2107,75,79,4.1,1.4,2009
PortoAlegre-CF,CF,PAL,none,7502,144,4.5,2.7,2009
PortoAlegre-CF,CF,PAL,none,7504,146,4.5,7.8,2009
PortoAlegre-CF,CF,PAL,none,7506,148,9.2,9,2009
PortoAlegre-CF,CF,PAL,none,7507,149,5,9.95,2009
PortoAlegre-CF,CF,PAL,none,7508,150,0.3,8.1,2009
PortoAlegre-CF,CF,PAL,none,7512,154,5.6,8.6,2009
PortoAlegre-CF,CF,PAL,none,7519,164,1.7,7.8,2009
PortoAlegre-CF,CF,PAL,none,7524,169,3.7,3,2009
PortoAlegre-CF,CF,PAL,none,7536,183,8.9,8.5,2009
PortoAlegre-CF,CF,PAL,none,7542,190,6.9,1.4,2009
PortoAlegre-CF,CF,PAL,none,7545,193,1.9,1.4,2009
PortoAlegre-CF,CF,PAL,none,7556,205,9,9.5,2009
PortoAlegre-CF,CF,PAL,none,7559,208,1.3,9.3,2009
PortoAlegre-CF,CF,PAL,none,7573,223,8.2,6.7,2009
PortoAlegre-CF,CF,PAL,none,7577,227,7,5.4,2009
PortoAlegre-CF,CF,PAL,none,7581,231,7.6,2.8,2009
PortoAlegre-CF,CF,PAL,none,7582,232,1.25,7,2009
PortoAlegre-CF,CF,PAL,none,7587,237,2.7,1,2009
PortoAlegre-CF,CF,PAL,none,7588,238,9.9,1,2009
PortoAlegre-CF,CF,PAL,none,7591,241,2.7,4.4,2009
PortoAlegre-CF,CF,PAL,none,7596,246,4.9,5.2,2009
PortoAlegre-CF,CF,PAL,none,7597,247,7.8,0.6,2009
PortoAlegre-CF,CF,PAL,none,7598,248,9.1,0.1,2009
PortoAlegre-CF,CF,PAL,none,7599,249,3.7,8.3,2009
2107,1-ha,DIM,2107,76,80,4.1,2.4,2009
PortoAlegre-CF,CF,PAL,none,7604,262,2.4,4.1,2009
PortoAlegre-CF,CF,PAL,none,7605,263,6.1,0.1,2009
PortoAlegre-CF,CF,PAL,none,7608,265,7.8,2.5,2009
PortoAlegre-CF,CF,PAL,none,7609,266,7.2,0.4,2009
PortoAlegre-CF,CF,PAL,none,7617,275,1.8,3.1,2009
PortoAlegre-CF,CF,PAL,none,7618,276,4.9,3.6,2009
PortoAlegre-CF,CF,PAL,none,7619,277,2.5,4.3,2009
PortoAlegre-CF,CF,PAL,none,7623,281,9.3,6.8,2009
PortoAlegre-CF,CF,PAL,none,7624,282,2.4,3.9,2009
PortoAlegre-CF,CF,PAL,none,7629,287,2.9,3.1,2009
PortoAlegre-CF,CF,PAL,none,7630,288,2.4,4.6,2009
PortoAlegre-CF,CF,PAL,none,7632,290,7.1,2.1,2009
PortoAlegre-CF,CF,PAL,none,7635,294,8.95,0.78,2009
PortoAlegre-CF,CF,PAL,none,7636,295,8.8,2.2,2009
PortoAlegre-CF,CF,PAL,none,7642,301,8.3,7.4,2009
PortoAlegre-CF,CF,PAL,none,7643,302,5.7,3.9,2009
PortoAlegre-CF,CF,PAL,none,7644,303,4.9,5.6,2009
PortoAlegre-CF,CF,PAL,none,7645,304,7.8,1.3,2009
PortoAlegre-CF,CF,PAL,none,7648,307,2.4,1.1,2009
PortoAlegre-CF,CF,PAL,none,7649,321,5.95,9.05,2009
PortoAlegre-CF,CF,PAL,none,7657,342,2.07,3.55,2009
PortoAlegre-CF,CF,PAL,none,7658,343,9.4,8.7,2009
PortoAlegre-CF,CF,PAL,none,7659,344,7.8,2.4,2009
PortoAlegre-CF,CF,PAL,none,7660,345,5.95,9.05,2009
PortoAlegre-CF,CF,PAL,none,7663,348,0.75,4.85,2009
PortoAlegre-CF,CF,PAL,none,7665,351,6.7,2.3,2009
PortoAlegre-CF,CF,PAL,none,7666,352,5.7,2,2009
PortoAlegre-CF,CF,PAL,none,7668,356,5.1,0.9,2009
PortoAlegre-CF,CF,PAL,none,7669,356,4.8,0.52,2009
2107,1-ha,DIM,2107,77,81,4,8.7,2009
2107,1-ha,DIM,2107,79,83,1.3,0.1,2009
2107,1-ha,DIM,2107,8,8,7.6,6.7,2009
2107,1-ha,DIM,2107,82,86,8.6,7.4,2009
2107,1-ha,DIM,2107,83,87,2.1,3.2,2009
2107,1-ha,DIM,2107,84,88,6.1,9.4,2009
2107,1-ha,DIM,2107,85,89,0.1,9.1,2009
2107,1-ha,DIM,2107,86,90,0.5,6,2009
2107,1-ha,DIM,2107,87,91,0.5,0.6,2009
2107,1-ha,DIM,2107,88,92,0.1,8.5,2009
2107,1-ha,DIM,2107,89,93,5.7,4.1,2009
2107,1-ha,DIM,2107,9,9,2.1,2.7,2009
2107,1-ha,DIM,2107,91,95,0.9,2.3,2009
5750,CF,EST,1501,944,1,1.8,9.3,2009
5750,CF,EST,1501,945,9,0.7,0.5,2009
5750,CF,EST,1501,946,14,3,8.7,2009
5750,CF,EST,1501,947,29,3.3,0.4,2009
5750,CF,EST,1501,948,33,8.3,4.7,2009
2107,1-ha,DIM,2107,95,99,7.3,7.8,2009
5750,CF,EST,1501,950,35,9.4,6.2,2009
5750,CF,EST,1501,951,39,7.8,2.8,2009
5750,CF,EST,1501,952,47,3.2,1.3,2009
5750,CF,EST,1501,953,49,6.7,4.8,2009
5750,CF,EST,1501,954,57,6.7,5.2,2009
5750,CF,EST,1501,955,60,9.6,9.1,2009
5750,CF,EST,1501,956,63,4.7,9,2009
5750,CF,EST,1501,957,65,8.2,4.8,2009
5750,CF,EST,1501,958,70,8.3,8.1,2009
5750,CF,EST,1501,959,73,5.5,3,2009
2107,1-ha,DIM,2107,96,100,2.4,0.3,2009
5750,CF,EST,1501,960,76,8.9,9.6,2009
5750,CF,EST,1501,961,77,8.2,3.6,2009
5750,CF,EST,1501,962,79,6,0.3,2009
5750,CF,EST,1501,963,81,4.2,3.1,2009
5750,CF,EST,1501,964,85,3.2,5.6,2009
5750,CF,EST,1501,965,86,1.1,9,2009
5750,CF,EST,1501,966,88,8.9,6.5,2009
5750,CF,EST,1501,967,92,9.3,4.1,2009
5750,CF,EST,1501,968,94,5.9,3.2,2009
5750,CF,EST,1501,969,95,9,3,2009
2107,1-ha,DIM,2107,97,101,4.8,8,2009
5750,CF,EST,1501,970,97,3.6,1.2,2009
5750,CF,EST,1501,971,98,8.4,3.8,2009
5750,CF,EST,1501,972,99,9.4,5.7,2009
5750,CF,EST,1501,975,102,5.6,4.4,2009
5750,CF,EST,1501,977,106,8.5,-0.3,2009
5750,CF,EST,1501,978,108,3.3,5.6,2009
2107,1-ha,DIM,2107,98,102,4.8,7.7,2009
5750,CF,EST,1501,980,110,4.8,7.6,2009
5750,CF,EST,1501,981,112,7.6,2.7,2009
5750,CF,EST,1501,982,113,10,9.7,2009
5750,CF,EST,1501,984,115,9.3,3.5,2009
5750,CF,EST,1501,985,117,8.6,0.7,2009
5750,CF,EST,1501,986,118,3.8,8.1,2009
5750,CF,EST,1501,987,119,9.1,7.7,2009
5750,CF,EST,1501,988,120,8.8,3.5,2009
5750,CF,EST,1501,989,121,8.8,5.9,2009
5750,CF,EST,1501,990,122,2.7,1.8,2009
5750,CF,EST,1501,991,123,3.9,5.8,2009
5750,CF,EST,1501,992,124,2.8,0.6,2009
5750,CF,EST,1501,993,125,7.6,0,2009
5750,CF,EST,1501,994,127,4.2,1.7,2009
5750,CF,EST,1501,995,130,5.9,0.4,2009
5750,CF,EST,1501,997,132,4.3,1.7,2009
5750,CF,EST,1501,998,133,2,9.5,2009
5750,CF,EST,1501,999,134,8.9,6,2009
